"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2245","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",FALSE,0,NA,2018-03-07 19:10:07,FALSE,NA,"971463019002769410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cdf07a423ff5427",222,TRUE,FALSE,NA,NA
"2246","the flu got me. 
never been so weak...
this strain has its back molars gripping me...",FALSE,0,NA,2018-03-07 19:10:00,FALSE,NA,"971462991345541121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","butilovememore",0,FALSE,FALSE,NA,NA
"2247","@ReneeYoungWWE Couple double shots of Wild Turkey 101 give that flu alcohol poisoning and you won’t feel a thing..",FALSE,1,"ReneeYoungWWE",2018-03-07 19:10:00,FALSE,"971450337977516032","971462990364016642","70725301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DustyDunQH",0,FALSE,FALSE,NA,NA
"2248","@KyleKashuv @jennajameson (if she gets over the flu)",FALSE,0,"KyleKashuv",2018-03-07 19:09:31,FALSE,"971440977322835968","971462867403685888","862493306382626818","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gator_bates",0,FALSE,FALSE,NA,NA
"2249","@mikedennymike @markgogo @ScottAdamsSays Mike please do not mischaracterize my position. I have say that one cannot… https://t.co/y6VgBExw23",FALSE,2,"mikedennymike",2018-03-07 19:09:28,TRUE,"971460931388690435","971462854275629056","921997964217929728","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","drcarlhart",0,FALSE,FALSE,NA,NA
"2250","@REALStaceyDash The flu, and still lookin better than ya did In clueless.. dang. God bless ya.",FALSE,0,"REALStaceyDash",2018-03-07 19:08:47,FALSE,"971451186913177600","971462684582514694","63291287","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WaynEdge556",0,FALSE,FALSE,NA,NA
"2251","Currently bedridden with stomach flu and what I like about this article is how it opens with a long paragraph affir… https://t.co/jQ9ptBKMbo",FALSE,2,NA,2018-03-07 19:08:11,TRUE,NA,"971462534183170048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isamarieburke",0,FALSE,FALSE,NA,NA
"2252","RT @IndSector: Amidst a vicious flu season that's on track to break recent records, @caheredia21 talks to @NatlHCHCouncil's Eowyn Rieke, @M…",FALSE,0,NA,2018-03-07 19:08:03,FALSE,NA,"971462501240995841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MKushel",2,TRUE,FALSE,NA,NA
"2253","Georgia State researchers are acting as detectives and investigating the unsolved mysteries of the 1918 flu pandemi… https://t.co/PGrWGE0VGO",FALSE,1,NA,2018-03-07 19:06:55,TRUE,NA,"971462216036823040",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ByLaTinaEmerson",0,FALSE,FALSE,NA,NA
"2254","RT @Mhdude1Mhdude1: @RepMattGaetz SESSIONS should UNRECUSE and fire Rosenstein and end Muellers witch hunt. Appointing a second Special pro…",FALSE,0,NA,2018-03-07 19:06:38,FALSE,NA,"971462144775434242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mhdude1Mhdude1",1,TRUE,FALSE,NA,NA
"2255","RT @MayoClinic: #MayoClinicMinute: Knowing when and how to wash your hands will help you avoid the #flu as well as other diseases. But you'…",FALSE,0,NA,2018-03-07 19:06:35,FALSE,NA,"971462130401710080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SwedishgirlBK",99,TRUE,FALSE,NA,NA
"2256","<ed><U+00A0><U+00BE><ed><U+00B7><U+0090>COERCING / FORCING ANYONE to receive a flu vaccine is a type of physical assault AND is unconstitutional. There is… https://t.co/ZkKcr9P0Tz",FALSE,0,NA,2018-03-07 19:06:21,TRUE,NA,"971462073996709891",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tbswisher",0,FALSE,FALSE,NA,NA
"2257","Struggling to keep your voice healthy during flu season? Check out my latest blog post for tips. Link in bio.  via… https://t.co/r9IaWCEub3",FALSE,1,NA,2018-03-07 19:06:20,TRUE,NA,"971462067793383425",NA,"<a href=""http://www.ripl.com"" rel=""nofollow"">Ripl App</a>","thevoicestylist",0,FALSE,FALSE,NA,NA
"2258","RT @NBCNews: Americans have been thinking about the flu shot all wrong, Tara Haelle writes for @NBCNewsTHINK https://t.co/wMZJDhzn4a",FALSE,0,NA,2018-03-07 19:05:53,FALSE,NA,"971461952793989121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcwilkins63",21,TRUE,FALSE,NA,NA
"2259","RT @KlasfeldReports: A nursing assistant risked getting fired for refusing a flu shot at a Wisconsin senior center on religious grounds.

S…",FALSE,0,NA,2018-03-07 19:05:41,FALSE,NA,"971461903326240768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paf000001",5,TRUE,FALSE,NA,NA
"2260","@KlasfeldReports What kind of religion is against flu shots and on what grounds?",FALSE,0,"KlasfeldReports",2018-03-07 19:04:57,FALSE,"971459231814701057","971461718919524353","60506242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nihalsens",0,FALSE,FALSE,NA,NA
"2261","People suck but having flu sucks even more <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,3,NA,2018-03-07 19:04:50,FALSE,NA,"971461689760763904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_rawson",0,FALSE,FALSE,NA,NA
"2262","RT @scochran2: New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus https://t.co/UvSRn82QXY #FoxNews",FALSE,0,NA,2018-03-07 19:04:50,FALSE,NA,"971461689513271296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gatorpest",3,TRUE,FALSE,NA,NA
"2263","Episode 6 of our show Buzzer Beaters is now up and ready to go. I’m very sick and have been throwing up all day, bu… https://t.co/R1ogjavjDw",FALSE,1,NA,2018-03-07 19:04:48,TRUE,NA,"971461680155779073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nharm1",0,FALSE,FALSE,NA,NA
"2264","Your House May Be Making You Sick https://t.co/zzaT7V1gi5 https://t.co/b5abZCLNsK",FALSE,0,NA,2018-03-07 19:04:38,FALSE,NA,"971461637935976450",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GoToDrGodo",0,FALSE,FALSE,NA,NA
"2265","RT @NVICLoeDown: US DOJ lawsuit alleges Ozaukee County flu shot policy violated ex-nurse's religious beliefs https://t.co/7LQKRd2wTf",FALSE,0,NA,2018-03-07 19:04:30,FALSE,NA,"971461607715872768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennifervranes1",12,TRUE,FALSE,NA,NA
"2266","#BadOfficePools Who gets the flu first after no one got vaccinated.",FALSE,0,NA,2018-03-07 19:04:21,FALSE,NA,"971461569111576576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pat_4291_mac",0,FALSE,FALSE,NA,NA
"2267","RT @NVICLoeDown: US DOJ lawsuit alleges Ozaukee County flu shot policy violated ex-nurse's religious beliefs https://t.co/7LQKRd2wTf",FALSE,0,NA,2018-03-07 19:04:07,FALSE,NA,"971461509686718464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dragnesdc",12,TRUE,FALSE,NA,NA
"2268","RT @ASMicrobiology: “Our credibility is the most precious thing we have as scientists and we have to do whatever we can do defend it, but w…",FALSE,0,NA,2018-03-07 19:03:59,FALSE,NA,"971461476325167104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneHealthUF",7,TRUE,FALSE,NA,NA
"2269","Crowded Shelters And The Vicious Flu Brew Perfect Storm For The Homeless https://t.co/NTQe0nLIYf via @khnews",FALSE,0,NA,2018-03-07 19:03:57,FALSE,NA,"971461466858688512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eileenhuangmph",0,FALSE,FALSE,NA,NA
"2270","RT @angiecthomas: Is it ever too early for pizza? Asking for a friend who has the flu...",FALSE,0,NA,2018-03-07 19:03:44,FALSE,NA,"971461411661590530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Judy_Jude21",3,TRUE,FALSE,NA,NA
"2271","@TheHerd @isaiahthomas I wanted to follow up as I was at the doctor's office because of that flu crap going around.… https://t.co/GwD6Csrxo1",FALSE,0,"EDWLAKERS",2018-03-07 19:03:26,TRUE,"971409865477382145","971461338999476225","785960294698721281","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EDWLAKERS",0,FALSE,FALSE,NA,NA
"2272","@cann_karakaya Me on flu shots https://t.co/zfmbjPA9uw",FALSE,0,"cann_karakaya",2018-03-07 19:03:23,FALSE,"971461063223980032","971461323367305217","21788706","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KlasfeldReports",0,FALSE,FALSE,NA,NA
"2273","RT @NBCNews: Americans have been thinking about the flu shot all wrong, Tara Haelle writes for @NBCNewsTHINK https://t.co/wMZJDhzn4a",FALSE,0,NA,2018-03-07 19:02:46,FALSE,NA,"971461170837229569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","borchelt22",21,TRUE,FALSE,NA,NA
"2274","RT @kytv: Death toll due to flu now stands at 184 in Arkansas:  https://t.co/5d38OmdJTQ",FALSE,0,NA,2018-03-07 19:02:42,FALSE,NA,"971461154210971648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LattyDian",1,TRUE,FALSE,NA,NA
"2275","Hey #firstlinefrenzy friends — I’ve caught this year’s dreaded flu, so I have to postpone the March frenzy until ne… https://t.co/xAsg0zjfC8",FALSE,4,NA,2018-03-07 19:02:34,TRUE,NA,"971461120346284033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RFaithEditorial",0,FALSE,FALSE,NA,NA
"2276","Do you know the costs of the flu in your workplace? Implement an infection prevention program and save! Learn more… https://t.co/niLHEWmX2H",FALSE,1,NA,2018-03-07 19:02:22,TRUE,NA,"971461068005535744",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Deb_Canada",2,FALSE,FALSE,NA,NA
"2277","Do you know the costs of the flu in your workplace? Implement an infection prevention program and save! Learn more… https://t.co/laT7082Kt1",FALSE,0,NA,2018-03-07 19:02:22,TRUE,NA,"971461067992977408",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ZuzanaBleha",0,FALSE,FALSE,NA,NA
"2278","The flu is still going around! Know the difference between the flu and a cold. https://t.co/fOBM0Jh0GX",FALSE,0,NA,2018-03-07 19:02:12,FALSE,NA,"971461026976878592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LakewoodUrgent",0,FALSE,FALSE,NA,NA
"2279","@ReneeYoungWWE Ewww...the flu is the worse.  Hope u feel better soon.",FALSE,0,"ReneeYoungWWE",2018-03-07 19:01:47,FALSE,"971450337977516032","971460920986750979","70725301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MellyMel425",0,FALSE,FALSE,NA,NA
"2280","The flu is still going around! Know the difference between the flu and a cold. https://t.co/AYocHpQhaK",FALSE,0,NA,2018-03-07 19:01:45,FALSE,NA,"971460916167536641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OlmstedUrgent",0,FALSE,FALSE,NA,NA
"2281","Beat the flu with these 5 all-natural flu remedies for babies &amp; kids. https://t.co/0ff4TaKcf7",FALSE,0,NA,2018-03-07 19:01:45,FALSE,NA,"971460912950497280",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","SweetGreens",0,FALSE,FALSE,NA,NA
"2282","ELDERBERRY In folk medicine, flowers from the black elder bush have been used to ease flu symptoms, cold and sinus… https://t.co/EwHGihA8qf",FALSE,0,NA,2018-03-07 19:01:40,TRUE,NA,"971460894394847234",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","dr_schnuffies",0,FALSE,FALSE,NA,NA
"2283","RT @SCSatCMU: It's been a rough flu season, but it looks like the worst is over. @CarnegieMellon's Delphi group is leading efforts to make…",FALSE,0,NA,2018-03-07 19:01:39,FALSE,NA,"971460888355098625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cirhuzalain",5,TRUE,FALSE,NA,NA
"2284","RT @ahahospitals: Have you heard that the flu shot can cause the flu? That is a common misconception. Get the facts here. https://t.co/LbaL…",FALSE,0,NA,2018-03-07 19:01:33,FALSE,NA,"971460862207696896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AimeeGeorge",142,TRUE,FALSE,NA,NA
"2285","RT @blakeshelton: Ok Louisiana... I’m ready! I’m damn sorry about canceling Saturday. But I’m over the flu now and gonna make up for it ton…",FALSE,0,NA,2018-03-07 19:01:29,FALSE,NA,"971460848123371521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennieNelson19",433,TRUE,FALSE,NA,NA
"2286","I logged off early... but I will try to be on tonight, not feeling my best. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>damn flu get out of my precious body <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>… https://t.co/u4UFspuxHK",FALSE,1,NA,2018-03-07 19:01:27,TRUE,NA,"971460839105597441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xfaithfulnessx",0,FALSE,FALSE,NA,NA
"2287","Do you or a loved one have the flu? You may qualify for a clinical research study. Visit our website to learn... https://t.co/9Pb2nEESRV",FALSE,0,NA,2018-03-07 19:01:17,FALSE,NA,"971460795405099008",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mvclinical",0,FALSE,FALSE,NA,NA
"2288","After months of record-breaking widespread illness, #flu season has finally peaked! https://t.co/8UtUzdXehQ https://t.co/nMLFEAvJd4",FALSE,0,NA,2018-03-07 19:01:04,FALSE,NA,"971460741302837249",NA,"<a href=""https://contenttrees.com"" rel=""nofollow"">Content Trees</a>","SmithDrugCo",0,FALSE,FALSE,NA,NA
"2289","Amidst a vicious flu season that's on track to break recent records, @caheredia21 talks to @NatlHCHCouncil's Eowyn… https://t.co/QEuDMOJ1Io",FALSE,2,NA,2018-03-07 19:00:52,TRUE,NA,"971460691776491522",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IndSector",2,FALSE,FALSE,NA,NA
"2290","Number of paid sick days directly impacts how Americans use preventive care like flu shots #mentalhealth… https://t.co/GtgycTL5SB",FALSE,0,NA,2018-03-07 19:00:50,TRUE,NA,"971460683975069696",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","ahnie",0,FALSE,FALSE,NA,NA
"2291","US DOJ lawsuit alleges Ozaukee County flu shot policy violated ex-nurse's religious beliefs https://t.co/7LQKRd2wTf",FALSE,10,NA,2018-03-07 19:00:48,FALSE,NA,"971460673581600768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NVICLoeDown",12,FALSE,FALSE,NA,NA
"2292","8 Biggest Germ Magnets in Your House ... Do you know where they are hiding? https://t.co/BwEDUhKtGx",FALSE,0,NA,2018-03-07 19:00:42,FALSE,NA,"971460651855032320",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","thealliance",0,FALSE,FALSE,NA,NA
"2293","@7Bigmouth7 Been at urgent care all morning it’s official I have <U+2708><U+FE0F> flu <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>x https://t.co/wQ4yCSo0B8",FALSE,1,"7Bigmouth7",2018-03-07 19:00:35,FALSE,"971446859305807893","971460619407736832","887687045526814720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blackenrho",0,FALSE,FALSE,NA,NA
"2294","RT @ahahospitals: Have you heard that the flu shot can cause the flu? That is a common misconception. Get the facts here. https://t.co/LbaL…",FALSE,0,NA,2018-03-07 19:00:26,FALSE,NA,"971460581600514048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msmassie16",142,TRUE,FALSE,NA,NA
"2295","Fight the #flu with @MarylandRXCard!! https://t.co/Lj4V7rdRTa",FALSE,0,NA,2018-03-07 19:00:19,FALSE,NA,"971460552353599489",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MedChiupdates",0,FALSE,FALSE,NA,NA
"2296","RT @pearlnecklace_x: @Somaya_Reece Flu is no joke right now. Don’t take it lightly and go!",FALSE,0,NA,2018-03-07 19:00:17,FALSE,NA,"971460546275913728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SweetMrgrta10",1,TRUE,FALSE,NA,NA
"2297","RT @emilyzmedia: .@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to…",FALSE,0,NA,2018-03-07 19:00:10,FALSE,NA,"971460516555104256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CourthouseNews",2,TRUE,FALSE,NA,NA
"2298","@bengelinas @cynixy Maybe it's just that all I ate was syrup covered poutine when I had the flu. Hm...more research must be done.",FALSE,1,"bengelinas",2018-03-07 18:59:56,FALSE,"971460200073920512","971460456614383621","33087222","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crypticjordan",0,FALSE,FALSE,NA,NA
"2299","RT @NBCNews: Americans have been thinking about the flu shot all wrong, Tara Haelle writes for @NBCNewsTHINK https://t.co/wMZJDhzn4a",FALSE,0,NA,2018-03-07 18:59:35,FALSE,NA,"971460368789798913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnny_hassler",21,TRUE,FALSE,NA,NA
"2300","I was in a coma last week due to the flu and am catching up on Quickies. Absolute out of body experience realizing… https://t.co/HVPewQSqep",FALSE,23,NA,2018-03-07 18:59:28,TRUE,NA,"971460338200825856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cashmont",0,FALSE,FALSE,NA,NA
"2301","@crypticjordan @cynixy You’re confusing the Canadian Flu with the Canadian Dream maybe",FALSE,2,"crypticjordan",2018-03-07 18:58:55,FALSE,"971459482248273920","971460200073920512","3306440342","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bengelinas",0,FALSE,FALSE,NA,NA
